stdThresh,profitThresh,window,profit,txcount,
1.6,1.027,150,-0.232822,9,
1.6,1.027,165,-0.236465,9,
1.6,1.027,180,-0.240898,11,
1.6,1.027,195,-0.226776,11,
1.6,1.027,210,-0.212999,9,
1.6,1.027,225,-0.0609144,10,
1.6,1.027,240,-0.21756,9,
1.6,1.028,30,-0.284542,26,
1.6,1.028,45,-0.361069,23,
1.6,1.028,60,-0.3607,23,
1.6,1.028,75,-0.239,20,
1.6,1.028,90,-0.353674,21,
1.6,1.028,105,-0.285897,15,
1.6,1.028,120,-0.238548,9,
1.6,1.028,135,-0.223748,7,
1.6,1.028,150,-0.232822,9,
1.6,1.028,165,-0.236465,9,
1.6,1.028,180,-0.240898,11,
1.6,1.028,195,-0.226776,11,
1.6,1.028,210,-0.212999,9,
1.6,1.028,225,-0.0609144,10,
1.6,1.028,240,-0.21756,9,
1.6,1.029,30,-0.284542,26,
1.6,1.029,45,-0.361069,23,
1.6,1.029,60,-0.360163,21,
1.6,1.029,75,-0.239,20,
1.6,1.029,90,-0.352926,21,
1.6,1.029,105,-0.285897,15,
1.6,1.029,120,-0.238548,9,
1.6,1.029,135,-0.223748,7,
1.6,1.029,150,-0.232822,9,
1.6,1.029,165,-0.236465,9,
1.6,1.029,180,-0.240898,11,
1.6,1.029,195,-0.226776,11,
1.6,1.029,210,-0.212999,9,
1.6,1.029,225,-0.0587992,10,
1.6,1.029,240,-0.21756,9,
1.6,1.03,30,-0.283715,26,
1.6,1.03,45,-0.36033,23,
1.6,1.03,60,-0.360163,21,
1.6,1.03,75,-0.23812,20,
1.6,1.03,90,-0.352926,21,
1.6,1.03,105,-0.285071,15,
1.6,1.03,120,-0.238548,9,
1.6,1.03,135,-0.22285,7,
1.6,1.03,150,-0.231935,9,
1.6,1.03,165,-0.234745,9,
1.6,1.03,180,-0.24002,11,
1.6,1.03,195,-0.225035,11,
1.6,1.03,210,-0.212089,9,
1.6,1.03,225,-0.0587992,10,
1.6,1.03,240,-0.215797,9,
1.7,1.005,30,-0.307819,34,
1.7,1.005,45,-0.359991,39,
1.7,1.005,60,-0.383453,41,
1.7,1.005,75,-0.218416,26,
1.7,1.005,90,-0.357328,31,
1.7,1.005,105,-0.279407,19,
1.7,1.005,120,-0.264386,21,
1.7,1.005,135,-0.242137,13,
1.7,1.005,150,-0.260043,23,
1.7,1.005,165,-0.259119,19,
1.7,1.005,180,-0.264468,25,
1.7,1.005,195,-0.244793,21,
1.7,1.005,210,-0.219028,23,
1.7,1.005,225,-0.200839,19,
1.7,1.005,240,-0.205899,19,
1.7,1.006,30,-0.305928,32,
1.7,1.006,45,-0.34928,37,
1.7,1.006,60,-0.36542,35,
1.7,1.006,75,-0.209837,26,
1.7,1.006,90,-0.356027,29,
1.7,1.006,105,-0.278801,17,
1.7,1.006,120,-0.252673,23,
1.7,1.006,135,-0.240602,11,
1.7,1.006,150,-0.253085,19,
1.7,1.006,165,-0.255225,17,
1.7,1.006,180,-0.253334,23,
1.7,1.006,195,-0.24425,21,
1.7,1.006,210,-0.217858,19,
1.7,1.006,225,-0.199725,19,
1.7,1.006,240,-0.206869,19,
1.7,1.007,30,-0.304143,32,
1.7,1.007,45,-0.346648,33,
1.7,1.007,60,-0.369052,31,
1.7,1.007,75,-0.210654,20,
1.7,1.007,90,-0.352855,25,
1.7,1.007,105,-0.277011,15,
1.7,1.007,120,-0.255489,19,
1.7,1.007,135,-0.240602,11,
1.7,1.007,150,-0.255069,15,
1.7,1.007,165,-0.255352,17,
1.7,1.007,180,-0.253132,21,
1.7,1.007,195,-0.242566,19,
1.7,1.007,210,-0.213645,19,
1.7,1.007,225,-0.198594,15,
1.7,1.007,240,-0.202775,15,
1.7,1.008,30,-0.304143,32,
1.7,1.008,45,-0.345859,31,
1.7,1.008,60,-0.370535,29,
1.7,1.008,75,-0.209875,20,
1.7,1.008,90,-0.351071,23,
1.7,1.008,105,-0.276298,15,
1.7,1.008,120,-0.254763,19,
1.7,1.008,135,-0.240602,11,
1.7,1.008,150,-0.255635,15,
1.7,1.008,165,-0.253449,13,
1.7,1.008,180,-0.251629,21,
1.7,1.008,195,-0.236638,17,
1.7,1.008,210,-0.205689,17,
1.7,1.008,225,-0.193487,13,
1.7,1.008,240,-0.203651,13,
1.7,1.009,30,-0.303624,32,
1.7,1.009,45,-0.344077,27,
1.7,1.009,60,-0.370005,27,
1.7,1.009,75,-0.207883,18,
1.7,1.009,90,-0.349435,21,
1.7,1.009,105,-0.275083,15,
1.7,1.009,120,-0.252455,17,
1.7,1.009,135,-0.237884,7,
1.7,1.009,150,-0.253758,13,
1.7,1.009,165,-0.248574,13,
1.7,1.009,180,-0.246966,17,
1.7,1.009,195,-0.233836,15,
1.7,1.009,210,-0.203687,15,
1.7,1.009,225,-0.192133,13,
1.7,1.009,240,-0.202104,13,
1.7,1.01,30,-0.302114,30,
1.7,1.01,45,-0.342654,25,
1.7,1.01,60,-0.368447,25,
1.7,1.01,75,-0.206455,16,
1.7,1.01,90,-0.348262,19,
1.7,1.01,105,-0.270174,15,
1.7,1.01,120,-0.246194,13,
1.7,1.01,135,-0.235517,7,
1.7,1.01,150,-0.245928,13,
1.7,1.01,165,-0.244349,13,
1.7,1.01,180,-0.244694,13,
1.7,1.01,195,-0.232455,13,
1.7,1.01,210,-0.204654,13,
1.7,1.01,225,-0.185025,13,
1.7,1.01,240,-0.20141,11,
1.7,1.011,30,-0.302114,30,
1.7,1.011,45,-0.342654,25,
1.7,1.011,60,-0.367785,25,
1.7,1.011,75,-0.206455,16,
1.7,1.011,90,-0.348262,19,
1.7,1.011,105,-0.269556,13,
1.7,1.011,120,-0.246194,13,
1.7,1.011,135,-0.235517,7,
1.7,1.011,150,-0.245928,13,
1.7,1.011,165,-0.244349,13,
1.7,1.011,180,-0.244694,13,
1.7,1.011,195,-0.232566,13,
1.7,1.011,210,-0.202004,13,
1.7,1.011,225,-0.185025,13,
1.7,1.011,240,-0.201696,11,
1.7,1.012,30,-0.300197,30,
1.7,1.012,45,-0.340858,23,
1.7,1.012,60,-0.3639,25,
1.7,1.012,75,-0.206455,16,
1.7,1.012,90,-0.348262,19,
1.7,1.012,105,-0.269556,13,
1.7,1.012,120,-0.245323,13,
1.7,1.012,135,-0.235517,7,
1.7,1.012,150,-0.245928,13,
1.7,1.012,165,-0.242846,11,
1.7,1.012,180,-0.244694,13,
1.7,1.012,195,-0.234005,13,
1.7,1.012,210,-0.200417,11,
1.7,1.012,225,-0.185025,13,
1.7,1.012,240,-0.197892,11,
1.7,1.013,30,-0.295903,28,
1.7,1.013,45,-0.339221,23,
1.7,1.013,60,-0.3639,25,
1.7,1.013,75,-0.204484,16,
1.7,1.013,90,-0.346643,19,
1.7,1.013,105,-0.265464,13,
1.7,1.013,120,-0.245323,13,
1.7,1.013,135,-0.233198,7,
1.7,1.013,150,-0.243191,13,
1.7,1.013,165,-0.238603,11,
1.7,1.013,180,-0.242818,13,
1.7,1.013,195,-0.227712,13,
1.7,1.013,210,-0.197063,11,
1.7,1.013,225,-0.176271,11,
1.7,1.013,240,-0.195459,11,
1.7,1.014,30,-0.295903,28,
1.7,1.014,45,-0.339221,23,
1.7,1.014,60,-0.3639,25,
1.7,1.014,75,-0.204484,16,
1.7,1.014,90,-0.346643,19,
1.7,1.014,105,-0.265464,13,
1.7,1.014,120,-0.245323,13,
1.7,1.014,135,-0.233198,7,
1.7,1.014,150,-0.242551,11,
1.7,1.014,165,-0.238603,11,
1.7,1.014,180,-0.242818,13,
1.7,1.014,195,-0.230654,13,
1.7,1.014,210,-0.197934,11,
1.7,1.014,225,-0.176271,11,
1.7,1.014,240,-0.192651,9,
1.7,1.015,30,-0.294317,28,
1.7,1.015,45,-0.338457,23,
1.7,1.015,60,-0.359352,25,
1.7,1.015,75,-0.203564,16,
1.7,1.015,90,-0.345888,19,
1.7,1.015,105,-0.264614,13,
1.7,1.015,120,-0.247868,11,
1.7,1.015,135,-0.233198,7,
1.7,1.015,150,-0.241675,11,
1.7,1.015,165,-0.236888,11,
1.7,1.015,180,-0.241942,13,
1.7,1.015,195,-0.227922,13,
1.7,1.015,210,-0.196603,11,
1.7,1.015,225,-0.174416,11,
1.7,1.015,240,-0.190833,9,
1.7,1.016,30,-0.257769,26,
1.7,1.016,45,-0.336625,23,
1.7,1.016,60,-0.361233,25,
1.7,1.016,75,-0.201358,16,
1.7,1.016,90,-0.344076,19,
1.7,1.016,105,-0.271294,11,
1.7,1.016,120,-0.246624,11,
1.7,1.016,135,-0.232109,7,
1.7,1.016,150,-0.246225,9,
1.7,1.016,165,-0.206478,11,
1.7,1.016,180,-0.239843,13,
1.7,1.016,195,-0.224555,13,
1.7,1.016,210,-0.192289,11,
1.7,1.016,225,-0.183636,9,
1.7,1.016,240,-0.186956,9,
1.7,1.017,30,-0.257037,26,
1.7,1.017,45,-0.33597,23,
1.7,1.017,60,-0.364997,23,
1.7,1.017,75,-0.20057,16,
1.7,1.017,90,-0.343429,19,
1.7,1.017,105,-0.270575,11,
1.7,1.017,120,-0.246624,11,
1.7,1.017,135,-0.231352,7,
1.7,1.017,150,-0.245481,9,
1.7,1.017,165,-0.243901,9,
1.7,1.017,180,-0.239093,13,
1.7,1.017,195,-0.22379,13,
1.7,1.017,210,-0.194207,11,
1.7,1.017,225,-0.181475,9,
1.7,1.017,240,-0.186255,9,
1.7,1.018,30,-0.290327,26,
1.7,1.018,45,-0.334716,21,
1.7,1.018,60,-0.364997,23,
1.7,1.018,75,-0.19906,14,
1.7,1.018,90,-0.342189,17,
1.7,1.018,105,-0.269811,11,
1.7,1.018,120,-0.246898,11,
1.7,1.018,135,-0.230547,7,
1.7,1.018,150,-0.244691,9,
1.7,1.018,165,-0.24311,9,
1.7,1.018,180,-0.237656,11,
1.7,1.018,195,-0.219611,9,
1.7,1.018,210,-0.193348,9,
1.7,1.018,225,-0.180618,9,
1.7,1.018,240,-0.185972,7,
1.7,1.019,30,-0.286791,26,
1.7,1.019,45,-0.331401,21,
1.7,1.019,60,-0.364997,23,
1.7,1.019,75,-0.195069,14,
1.7,1.019,90,-0.338911,17,
1.7,1.019,105,-0.266172,11,
1.7,1.019,120,-0.246898,11,
1.7,1.019,135,-0.226712,7,
1.7,1.019,150,-0.240927,9,
1.7,1.019,165,-0.239338,9,
1.7,1.019,180,-0.233857,11,
1.7,1.019,195,-0.215722,9,
1.7,1.019,210,-0.194683,9,
1.7,1.019,225,-0.179199,9,
1.7,1.019,240,-0.181109,7,
1.7,1.02,30,-0.286791,26,
1.7,1.02,45,-0.331401,21,
1.7,1.02,60,-0.365228,23,
1.7,1.02,75,-0.195069,14,
1.7,1.02,90,-0.338911,17,
1.7,1.02,105,-0.266172,11,
1.7,1.02,120,-0.246898,11,
1.7,1.02,135,-0.226712,7,
1.7,1.02,150,-0.240927,9,
1.7,1.02,165,-0.239338,9,
1.7,1.02,180,-0.233857,11,
1.7,1.02,195,-0.215722,9,
1.7,1.02,210,-0.191873,7,
1.7,1.02,225,-0.178609,9,
1.7,1.02,240,-0.181109,7,
1.7,1.021,30,-0.286791,26,
1.7,1.021,45,-0.331401,21,
1.7,1.021,60,-0.365228,23,
1.7,1.021,75,-0.195069,14,
1.7,1.021,90,-0.338911,17,
1.7,1.021,105,-0.266172,11,
1.7,1.021,120,-0.246027,11,
1.7,1.021,135,-0.226712,7,
1.7,1.021,150,-0.240927,9,
1.7,1.021,165,-0.239338,9,
1.7,1.021,180,-0.233857,11,
1.7,1.021,195,-0.215722,9,
1.7,1.021,210,-0.191873,7,
1.7,1.021,225,-0.176956,9,
1.7,1.021,240,-0.181109,7,
1.7,1.022,30,-0.286791,26,
1.7,1.022,45,-0.331401,21,
1.7,1.022,60,-0.365228,23,
1.7,1.022,75,-0.195069,14,
1.7,1.022,90,-0.338911,17,
1.7,1.022,105,-0.266172,11,
1.7,1.022,120,-0.246027,11,
1.7,1.022,135,-0.226712,7,
1.7,1.022,150,-0.240927,9,
1.7,1.022,165,-0.239338,9,
1.7,1.022,180,-0.233857,11,
1.7,1.022,195,-0.215722,9,
1.7,1.022,210,-0.191873,7,
1.7,1.022,225,-0.174084,7,
1.7,1.022,240,-0.181109,7,
1.7,1.023,30,-0.286791,26,
1.7,1.023,45,-0.331401,21,
1.7,1.023,60,-0.364494,23,
1.7,1.023,75,-0.195069,14,
1.7,1.023,90,-0.338911,17,
1.7,1.023,105,-0.266172,11,
1.7,1.023,120,-0.240636,11,
1.7,1.023,135,-0.226712,7,
1.7,1.023,150,-0.240927,9,
1.7,1.023,165,-0.239338,9,
1.7,1.023,180,-0.233857,11,
1.7,1.023,195,-0.215722,9,
1.7,1.023,210,-0.191873,7,
1.7,1.023,225,-0.174084,7,
1.7,1.023,240,-0.181109,7,
1.7,1.024,30,-0.296367,26,
1.7,1.024,45,-0.336995,21,
1.7,1.024,60,-0.364494,23,
1.7,1.024,75,-0.201804,14,
1.7,1.024,90,-0.345043,17,
1.7,1.024,105,-0.265948,11,
1.7,1.024,120,-0.242866,11,
1.7,1.024,135,-0.226476,7,
1.7,1.024,150,-0.240695,9,
1.7,1.024,165,-0.239105,9,
1.7,1.024,180,-0.240267,11,
1.7,1.024,195,-0.225924,9,
1.7,1.024,210,-0.191626,7,
1.7,1.024,225,-0.173831,7,
1.7,1.024,240,-0.187961,7,
1.7,1.025,30,-0.294559,26,
1.7,1.025,45,-0.335899,21,
1.7,1.025,60,-0.35995,23,
1.7,1.025,75,-0.200485,14,
1.7,1.025,90,-0.343359,17,
1.7,1.025,105,-0.264061,11,
1.7,1.025,120,-0.242866,11,
1.7,1.025,135,-0.224487,7,
1.7,1.025,150,-0.238743,9,
1.7,1.025,165,-0.237149,9,
1.7,1.025,180,-0.239012,11,
1.7,1.025,195,-0.223934,9,
1.7,1.025,210,-0.189548,7,
1.7,1.025,225,-0.171707,7,
1.7,1.025,240,-0.191109,7,
1.7,1.026,30,-0.294559,26,
1.7,1.026,45,-0.335899,21,
1.7,1.026,60,-0.361829,23,
1.7,1.026,75,-0.200485,14,
1.7,1.026,90,-0.343359,17,
1.7,1.026,105,-0.264061,11,
1.7,1.026,120,-0.242866,11,
1.7,1.026,135,-0.224487,7,
1.7,1.026,150,-0.238743,9,
1.7,1.026,165,-0.237149,9,
1.7,1.026,180,-0.239012,11,
1.7,1.026,195,-0.223934,9,
1.7,1.026,210,-0.189548,7,
1.7,1.026,225,-0.171707,7,
1.7,1.026,240,-0.191109,7,
1.7,1.027,30,-0.292621,26,
1.7,1.027,45,-0.33614,21,
1.7,1.027,60,-0.361829,23,
1.7,1.027,75,-0.200775,14,
1.7,1.027,90,-0.343598,17,
1.7,1.027,105,-0.262039,11,
1.7,1.027,120,-0.242229,9,
1.7,1.027,135,-0.224769,7,
1.7,1.027,150,-0.23902,9,
1.7,1.027,165,-0.235054,9,
1.7,1.027,180,-0.239288,11,
1.7,1.027,195,-0.221802,9,
1.7,1.027,210,-0.189842,7,
1.7,1.027,225,-0.169432,7,
1.7,1.027,240,-0.188887,7,
1.7,1.028,30,-0.292621,26,
1.7,1.028,45,-0.33614,21,
1.7,1.028,60,-0.361829,23,
1.7,1.028,75,-0.200775,14,
1.7,1.028,90,-0.343598,17,
1.7,1.028,105,-0.262039,11,
1.7,1.028,120,-0.242229,9,
1.7,1.028,135,-0.224769,7,
1.7,1.028,150,-0.23902,9,
1.7,1.028,165,-0.235054,9,
1.7,1.028,180,-0.239288,11,
1.7,1.028,195,-0.221802,9,
1.7,1.028,210,-0.189842,7,
1.7,1.028,225,-0.169432,7,
1.7,1.028,240,-0.188887,7,
1.7,1.029,30,-0.292621,26,
1.7,1.029,45,-0.33614,21,
1.7,1.029,60,-0.361293,21,
1.7,1.029,75,-0.200775,14,
1.7,1.029,90,-0.343598,17,
1.7,1.029,105,-0.262039,11,
1.7,1.029,120,-0.242229,9,
1.7,1.029,135,-0.224769,7,
1.7,1.029,150,-0.23902,9,
1.7,1.029,165,-0.235054,9,
1.7,1.029,180,-0.239288,11,
1.7,1.029,195,-0.221802,9,
1.7,1.029,210,-0.189842,7,
1.7,1.029,225,-0.169432,7,
1.7,1.029,240,-0.188887,7,
1.7,1.03,30,-0.291028,26,
1.7,1.03,45,-0.335373,21,
1.7,1.03,60,-0.361293,21,
1.7,1.03,75,-0.199851,14,
1.7,1.03,90,-0.342838,17,
1.7,1.03,105,-0.261186,11,
1.7,1.03,120,-0.242229,9,
1.7,1.03,135,-0.223872,7,
1.7,1.03,150,-0.23814,9,
1.7,1.03,165,-0.233331,9,
1.7,1.03,180,-0.238408,11,
1.7,1.03,195,-0.220049,9,
1.7,1.03,210,-0.188905,7,
1.7,1.03,225,-0.167561,7,
1.7,1.03,240,-0.18706,7,
1.8,1.005,30,-0.407901,31,
1.8,1.005,45,-0.363773,37,
1.8,1.005,60,-0.329949,33,
1.8,1.005,75,-0.303873,29,
1.8,1.005,90,-0.324997,23,
1.8,1.005,105,-0.261071,17,
1.8,1.005,120,-0.247372,19,
1.8,1.005,135,-0.22865,15,
1.8,1.005,150,-0.262166,23,
1.8,1.005,165,-0.202185,19,
1.8,1.005,180,-0.25868,21,
1.8,1.005,195,-0.229504,17,
1.8,1.005,210,-0.216251,21,
1.8,1.005,225,-0.208923,19,
1.8,1.005,240,-0.207938,19,
1.8,1.006,30,-0.406283,29,
1.8,1.006,45,-0.352108,35,
1.8,1.006,60,-0.338441,29,
1.8,1.006,75,-0.299481,25,
1.8,1.006,90,-0.360451,23,
1.8,1.006,105,-0.260438,17,
1.8,1.006,120,-0.267111,17,
1.8,1.006,135,-0.227088,13,
1.8,1.006,150,-0.25243,19,
1.8,1.006,165,-0.195772,15,
1.8,1.006,180,-0.250213,21,
1.8,1.006,195,-0.226237,17,
1.8,1.006,210,-0.216005,17,
1.8,1.006,225,-0.207268,19,
1.8,1.006,240,-0.208905,19,
1.8,1.007,30,-0.404757,29,
1.8,1.007,45,-0.353865,31,
1.8,1.007,60,-0.345412,23,
1.8,1.007,75,-0.298265,23,
1.8,1.007,90,-0.358991,19,
1.8,1.007,105,-0.273396,15,
1.8,1.007,120,-0.268337,15,
1.8,1.007,135,-0.227088,13,
1.8,1.007,150,-0.254416,15,
1.8,1.007,165,-0.197523,15,
1.8,1.007,180,-0.25001,19,
1.8,1.007,195,-0.226502,15,
1.8,1.007,210,-0.211782,17,
1.8,1.007,225,-0.204386,17,
1.8,1.007,240,-0.206221,15,
1.8,1.008,30,-0.404757,29,
1.8,1.008,45,-0.353085,29,
1.8,1.008,60,-0.344767,23,
1.8,1.008,75,-0.296331,21,
1.8,1.008,90,-0.358359,19,
1.8,1.008,105,-0.272679,15,
1.8,1.008,120,-0.266953,15,
1.8,1.008,135,-0.227088,13,
1.8,1.008,150,-0.254982,15,
1.8,1.008,165,-0.198271,13,
1.8,1.008,180,-0.2485,19,
1.8,1.008,195,-0.220448,13,
1.8,1.008,210,-0.203807,15,
1.8,1.008,225,-0.201716,13,
1.8,1.008,240,-0.205696,13,
1.8,1.009,30,-0.404313,29,
1.8,1.009,45,-0.351868,27,
1.8,1.009,60,-0.343666,23,
1.8,1.009,75,-0.291951,17,
1.8,1.009,90,-0.357281,19,
1.8,1.009,105,-0.271458,15,
1.8,1.009,120,-0.262706,13,
1.8,1.009,135,-0.250343,7,
1.8,1.009,150,-0.253104,13,
1.8,1.009,165,-0.193035,13,
1.8,1.009,180,-0.243818,15,
1.8,1.009,195,-0.216724,13,
1.8,1.009,210,-0.20247,15,
1.8,1.009,225,-0.200332,13,
1.8,1.009,240,-0.204153,13,
1.8,1.01,30,-0.403021,27,
1.8,1.01,45,-0.350461,25,
1.8,1.01,60,-0.342605,21,
1.8,1.01,75,-0.290675,15,
1.8,1.01,90,-0.353667,19,
1.8,1.01,105,-0.266524,15,
1.8,1.01,120,-0.258302,13,
1.8,1.01,135,-0.248015,7,
1.8,1.01,150,-0.245266,13,
1.8,1.01,165,-0.188497,13,
1.8,1.01,180,-0.241537,11,
1.8,1.01,195,-0.211653,11,
1.8,1.01,210,-0.200961,13,
1.8,1.01,225,-0.193296,13,
1.8,1.01,240,-0.20346,11,
1.8,1.011,30,-0.403021,27,
1.8,1.011,45,-0.350461,25,
1.8,1.011,60,-0.342605,21,
1.8,1.011,75,-0.290675,15,
1.8,1.011,90,-0.353667,19,
1.8,1.011,105,-0.265904,13,
1.8,1.011,120,-0.258302,13,
1.8,1.011,135,-0.248015,7,
1.8,1.011,150,-0.245266,13,
1.8,1.011,165,-0.211448,13,
1.8,1.011,180,-0.241537,11,
1.8,1.011,195,-0.211767,11,
1.8,1.011,210,-0.198299,13,
1.8,1.011,225,-0.193296,13,
1.8,1.011,240,-0.203746,11,
1.8,1.012,30,-0.401381,27,
1.8,1.012,45,-0.348687,23,
1.8,1.012,60,-0.340799,21,
1.8,1.012,75,-0.290675,15,
1.8,1.012,90,-0.353667,19,
1.8,1.012,105,-0.265904,13,
1.8,1.012,120,-0.257444,13,
1.8,1.012,135,-0.248015,7,
1.8,1.012,150,-0.245266,13,
1.8,1.012,165,-0.209879,11,
1.8,1.012,180,-0.241537,11,
1.8,1.012,195,-0.213246,11,
1.8,1.012,210,-0.196704,11,
1.8,1.012,225,-0.193296,13,
1.8,1.012,240,-0.199952,11,
1.8,1.013,30,-0.399564,27,
1.8,1.013,45,-0.345037,23,
1.8,1.013,60,-0.338799,21,
1.8,1.013,75,-0.288912,15,
1.8,1.013,90,-0.350045,19,
1.8,1.013,105,-0.261791,13,
1.8,1.013,120,-0.257444,13,
1.8,1.013,135,-0.245733,7,
1.8,1.013,150,-0.242527,13,
1.8,1.013,165,-0.205452,11,
1.8,1.013,180,-0.239653,11,
1.8,1.013,195,-0.206782,11,
1.8,1.013,210,-0.193335,11,
1.8,1.013,225,-0.185868,13,
1.8,1.013,240,-0.197524,11,
1.8,1.014,30,-0.399564,27,
1.8,1.014,45,-0.345037,23,
1.8,1.014,60,-0.338799,21,
1.8,1.014,75,-0.288912,15,
1.8,1.014,90,-0.350045,19,
1.8,1.014,105,-0.261791,13,
1.8,1.014,120,-0.257444,13,
1.8,1.014,135,-0.245733,7,
1.8,1.014,150,-0.241886,11,
1.8,1.014,165,-0.205452,11,
1.8,1.014,180,-0.239653,11,
1.8,1.014,195,-0.210087,11,
1.8,1.014,210,-0.194849,11,
1.8,1.014,225,-0.185179,11,
1.8,1.014,240,-0.194724,9,
1.8,1.015,30,-0.398212,27,
1.8,1.015,45,-0.34428,23,
1.8,1.015,60,-0.338035,21,
1.8,1.015,75,-0.28809,15,
1.8,1.015,90,-0.349294,19,
1.8,1.015,105,-0.260128,13,
1.8,1.015,120,-0.262919,11,
1.8,1.015,135,-0.245733,7,
1.8,1.015,150,-0.24101,11,
1.8,1.015,165,-0.203663,11,
1.8,1.015,180,-0.238773,11,
1.8,1.015,195,-0.206998,11,
1.8,1.015,210,-0.193513,11,
1.8,1.015,225,-0.183344,11,
1.8,1.015,240,-0.19291,9,
1.8,1.016,30,-0.367044,25,
1.8,1.016,45,-0.342464,23,
1.8,1.016,60,-0.308835,19,
1.8,1.016,75,-0.286119,15,
1.8,1.016,90,-0.355204,17,
1.8,1.016,105,-0.26765,11,
1.8,1.016,120,-0.261024,11,
1.8,1.016,135,-0.244662,7,
1.8,1.016,150,-0.245564,9,
1.8,1.016,165,-0.201256,11,
1.8,1.016,180,-0.236665,11,
1.8,1.016,195,-0.21348,9,
1.8,1.016,210,-0.189182,11,
1.8,1.016,225,-0.192347,9,
1.8,1.016,240,-0.190471,9,
1.8,1.017,30,-0.36642,25,
1.8,1.017,45,-0.341815,23,
1.8,1.017,60,-0.308153,19,
1.8,1.017,75,-0.285414,15,
1.8,1.017,90,-0.354568,17,
1.8,1.017,105,-0.266928,11,
1.8,1.017,120,-0.261024,11,
1.8,1.017,135,-0.243917,7,
1.8,1.017,150,-0.244819,9,
1.8,1.017,165,-0.210981,9,
1.8,1.017,180,-0.235912,11,
1.8,1.017,195,-0.212704,9,
1.8,1.017,210,-0.190466,11,
1.8,1.017,225,-0.19021,9,
1.8,1.017,240,-0.189772,9,
1.8,1.018,30,-0.394809,25,
1.8,1.018,45,-0.340572,21,
1.8,1.018,60,-0.334292,19,
1.8,1.018,75,-0.284065,13,
1.8,1.018,90,-0.353892,17,
1.8,1.018,105,-0.26616,11,
1.8,1.018,120,-0.258994,11,
1.8,1.018,135,-0.243126,7,
1.8,1.018,150,-0.244029,9,
1.8,1.018,165,-0.210155,9,
1.8,1.018,180,-0.234469,9,
1.8,1.018,195,-0.20913,7,
1.8,1.018,210,-0.189602,9,
1.8,1.018,225,-0.189362,9,
1.8,1.018,240,-0.189491,7,
1.8,1.019,30,-0.391793,25,
1.8,1.019,45,-0.337286,21,
1.8,1.019,60,-0.330974,19,
1.8,1.019,75,-0.280497,13,
1.8,1.019,90,-0.350673,17,
1.8,1.019,105,-0.262503,11,
1.8,1.019,120,-0.258994,11,
1.8,1.019,135,-0.239354,7,
1.8,1.019,150,-0.240261,9,
1.8,1.019,165,-0.206219,9,
1.8,1.019,180,-0.230654,9,
1.8,1.019,195,-0.205188,7,
1.8,1.019,210,-0.193453,9,
1.8,1.019,225,-0.18825,9,
1.8,1.019,240,-0.184649,7,
1.8,1.02,30,-0.391793,25,
1.8,1.02,45,-0.337286,21,
1.8,1.02,60,-0.330974,19,
1.8,1.02,75,-0.280497,13,
1.8,1.02,90,-0.350673,17,
1.8,1.02,105,-0.262503,11,
1.8,1.02,120,-0.258994,11,
1.8,1.02,135,-0.239354,7,
1.8,1.02,150,-0.240261,9,
1.8,1.02,165,-0.206219,9,
1.8,1.02,180,-0.230654,9,
1.8,1.02,195,-0.205188,7,
1.8,1.02,210,-0.190639,7,
1.8,1.02,225,-0.187374,9,
1.8,1.02,240,-0.184649,7,
1.8,1.021,30,-0.391793,25,
1.8,1.021,45,-0.337286,21,
1.8,1.021,60,-0.330974,19,
1.8,1.021,75,-0.280497,13,
1.8,1.021,90,-0.350673,17,
1.8,1.021,105,-0.262503,11,
1.8,1.021,120,-0.258137,11,
1.8,1.021,135,-0.239354,7,
1.8,1.021,150,-0.240261,9,
1.8,1.021,165,-0.206219,9,
1.8,1.021,180,-0.230654,9,
1.8,1.021,195,-0.205188,7,
1.8,1.021,210,-0.190639,7,
1.8,1.021,225,-0.185739,9,
1.8,1.021,240,-0.184649,7,
1.8,1.022,30,-0.391793,25,
1.8,1.022,45,-0.337286,21,
1.8,1.022,60,-0.330974,19,
1.8,1.022,75,-0.280497,13,
1.8,1.022,90,-0.350673,17,
1.8,1.022,105,-0.262503,11,
1.8,1.022,120,-0.258137,11,
1.8,1.022,135,-0.239354,7,
1.8,1.022,150,-0.240261,9,
1.8,1.022,165,-0.206219,9,
1.8,1.022,180,-0.230654,9,
1.8,1.022,195,-0.205188,7,
1.8,1.022,210,-0.190639,7,
1.8,1.022,225,-0.182897,7,
1.8,1.022,240,-0.184649,7,
1.8,1.023,30,-0.391793,25,
1.8,1.023,45,-0.337286,21,
1.8,1.023,60,-0.330974,19,
1.8,1.023,75,-0.280497,13,
1.8,1.023,90,-0.350673,17,
1.8,1.023,105,-0.262503,11,
1.8,1.023,120,-0.236311,11,
1.8,1.023,135,-0.239354,7,
1.8,1.023,150,-0.240261,9,
1.8,1.023,165,-0.206219,9,
1.8,1.023,180,-0.230654,9,
1.8,1.023,195,-0.205188,7,
1.8,1.023,210,-0.190639,7,
1.8,1.023,225,-0.182897,7,
1.8,1.023,240,-0.184649,7,
1.8,1.024,30,-0.39996,25,
1.8,1.024,45,-0.342831,21,
1.8,1.024,60,-0.339235,19,
1.8,1.024,75,-0.28717,13,
1.8,1.024,90,-0.350474,17,
1.8,1.024,105,-0.262277,11,
1.8,1.024,120,-0.234319,11,
1.8,1.024,135,-0.239121,7,
